#GBE_ID	pop
INI23287	non_british_white
INI23287	african
INI23287	s_asian
INI23287	related
INI23287	others
INI23288	white_british
INI23288	non_british_white
INI23288	african
INI23288	s_asian
INI23288	related
INI23288	others
INI23289	white_british
INI23289	non_british_white
INI23289	african
INI23289	s_asian
INI23289	related
INI23289	others
INI23290	white_british
INI23290	non_british_white
INI23290	african
INI23290	s_asian
INI23290	related
INI23290	others
INI23291	white_british
INI23291	non_british_white
INI23291	african
INI23291	s_asian
INI23291	related
INI23291	others
INI23292	white_british
INI23292	non_british_white
INI23292	african
INI23292	s_asian
INI23292	related
INI23292	others
INI23293	white_british
INI23293	non_british_white
INI23293	african
INI23293	s_asian
INI23293	related
INI23293	others
INI23295	white_british
INI23295	non_british_white
INI23295	african
INI23295	s_asian
INI23295	related
INI23295	others
INI23296	white_british
INI23296	non_british_white
INI23296	african
INI23296	s_asian
INI23296	related
INI23296	others
INI23298	white_british
INI23298	non_british_white
INI23298	african
INI23298	s_asian
INI23298	related
INI23298	others
INI23299	white_british
INI23299	non_british_white
INI23299	african
INI23299	s_asian
INI23299	related
INI23299	others
INI23300	white_british
INI23300	non_british_white
INI23300	african
INI23300	s_asian
INI23300	related
INI23300	others
INI23302	white_british
INI23302	non_british_white
INI23302	african
INI23302	s_asian
INI23302	related
INI23302	others
INI23304	white_british
INI23304	non_british_white
INI23304	african
INI23304	s_asian
INI23304	related
INI23304	others
INI23305	white_british
INI23305	non_british_white
INI23305	african
INI23305	s_asian
INI23305	related
INI23305	others
INI23307	white_british
INI23307	non_british_white
INI23307	african
INI23307	s_asian
INI23307	related
INI23307	others
INI23309	white_british
INI23309	non_british_white
INI23309	african
INI23309	s_asian
INI23309	related
INI23309	others
INI23311	white_british
INI23311	non_british_white
INI23311	african
INI23311	s_asian
INI23311	related
INI23311	others
INI23313	white_british
INI23313	non_british_white
INI23313	african
INI23313	s_asian
INI23313	related
INI23313	others
INI23314	white_british
INI23314	non_british_white
INI23314	african
INI23314	s_asian
INI23314	related
INI23314	others
INI23315	white_british
INI23315	non_british_white
INI23315	african
INI23315	s_asian
INI23315	related
INI23315	others
INI23316	white_british
INI23316	non_british_white
INI23316	african
INI23316	s_asian
INI23316	related
INI23316	others
INI23317	white_british
INI23317	non_british_white
INI23317	african
INI23317	s_asian
INI23317	related
INI23317	others
INI23318	white_british
INI23318	non_british_white
INI23318	african
INI23318	s_asian
INI23318	related
INI23318	others
INI24003	white_british
INI24003	non_british_white
INI24003	african
INI24003	s_asian
INI24003	e_asian
INI24003	related
INI24003	others
INI24004	white_british
INI24004	non_british_white
INI24004	african
INI24004	s_asian
INI24004	e_asian
INI24004	related
INI24004	others
INI24005	white_british
INI24005	non_british_white
INI24005	african
INI24005	s_asian
INI24005	e_asian
INI24005	related
INI24005	others
INI24006	white_british
INI24006	non_british_white
INI24006	african
INI24006	s_asian
INI24006	e_asian
INI24006	related
INI24006	others
INI24007	white_british
INI24007	non_british_white
INI24007	african
INI24007	s_asian
INI24007	e_asian
INI24007	related
INI24007	others
INI24008	white_british
INI24008	non_british_white
INI24008	african
INI24008	s_asian
INI24008	e_asian
INI24008	related
INI24008	others
INI24009	white_british
INI24009	non_british_white
INI24009	african
INI24009	s_asian
INI24009	e_asian
INI24009	related
INI24009	others
INI24010	white_british
INI24010	non_british_white
INI24010	african
INI24010	s_asian
INI24010	e_asian
INI24010	related
INI24010	others
INI24011	white_british
INI24011	non_british_white
INI24011	african
INI24011	s_asian
INI24011	e_asian
INI24011	related
INI24011	others
INI24012	white_british
INI24012	non_british_white
INI24012	african
INI24012	s_asian
INI24012	e_asian
INI24012	related
INI24012	others
INI24013	white_british
INI24013	non_british_white
INI24013	african
INI24013	s_asian
INI24013	e_asian
INI24013	related
INI24013	others
INI24015	white_british
INI24015	non_british_white
INI24015	african
INI24015	s_asian
INI24015	e_asian
INI24015	related
INI24015	others
INI24016	white_british
INI24016	non_british_white
INI24016	african
INI24016	s_asian
INI24016	e_asian
INI24016	related
INI24016	others
INI24017	white_british
INI24017	non_british_white
INI24017	african
INI24017	s_asian
INI24017	e_asian
INI24017	related
INI24017	others
INI24018	white_british
INI24018	non_british_white
INI24018	african
INI24018	s_asian
INI24018	e_asian
INI24018	related
INI24018	others
INI24019	white_british
INI24019	non_british_white
INI24019	african
INI24019	s_asian
INI24019	e_asian
INI24019	related
INI24019	others
INI24020	white_british
INI24020	non_british_white
INI24020	african
INI24020	s_asian
INI24020	e_asian
INI24020	related
INI24020	others
INI24021	white_british
INI24021	non_british_white
INI24021	african
INI24021	s_asian
INI24021	e_asian
INI24021	related
INI24021	others
INI24022	white_british
INI24022	non_british_white
INI24022	african
INI24022	s_asian
INI24022	e_asian
INI24022	related
INI24022	others
INI24023	white_british
INI24023	non_british_white
INI24023	african
INI24023	s_asian
INI24023	e_asian
INI24023	related
INI24023	others
INI24024	white_british
INI24024	non_british_white
INI24024	african
INI24024	s_asian
INI24024	e_asian
INI24024	related
INI24024	others
INI2405	white_british
INI2405	non_british_white
INI2405	african
INI2405	s_asian
INI2405	e_asian
INI2405	related
INI2405	others
INI25000	white_british
INI25000	non_british_white
INI25000	african
INI25000	s_asian
INI25000	e_asian
INI25000	related
INI25000	others
INI25001	white_british
INI25001	non_british_white
INI25001	african
INI25001	s_asian
INI25001	e_asian
INI25001	related
INI25001	others
INI25002	white_british
INI25002	non_british_white
INI25002	african
INI25002	s_asian
INI25002	e_asian
INI25002	related
INI25002	others
INI25003	white_british
INI25003	non_british_white
INI25003	african
INI25003	s_asian
INI25003	e_asian
INI25003	related
INI25003	others
INI25004	white_british
INI25004	non_british_white
INI25004	african
INI25004	s_asian
INI25004	e_asian
INI25004	related
INI25004	others
INI25005	white_british
INI25005	non_british_white
INI25005	african
INI25005	s_asian
INI25005	e_asian
INI25005	related
INI25005	others
INI25006	white_british
INI25006	non_british_white
INI25006	african
INI25006	s_asian
INI25006	e_asian
INI25006	related
INI25006	others
INI25007	white_british
INI25007	non_british_white
INI25007	african
INI25007	s_asian
INI25007	e_asian
INI25007	related
INI25007	others
INI25008	white_british
INI25008	non_british_white
INI25008	african
INI25008	s_asian
INI25008	e_asian
INI25008	related
INI25008	others
INI25009	white_british
INI25009	non_british_white
INI25009	african
INI25009	s_asian
INI25009	e_asian
INI25009	related
INI25009	others
INI25010	white_british
INI25010	non_british_white
INI25010	african
INI25010	s_asian
INI25010	e_asian
INI25010	related
INI25010	others
INI25011	white_british
INI25011	non_british_white
INI25011	african
INI25011	s_asian
INI25011	e_asian
INI25011	related
INI25011	others
INI25012	white_british
INI25012	non_british_white
INI25012	african
INI25012	s_asian
INI25012	e_asian
INI25012	related
INI25012	others
INI25013	white_british
INI25013	non_british_white
INI25013	african
INI25013	s_asian
INI25013	e_asian
INI25013	related
INI25013	others
INI25014	white_british
INI25014	non_british_white
INI25014	african
INI25014	s_asian
INI25014	e_asian
INI25014	related
INI25014	others
INI25015	white_british
INI25015	non_british_white
INI25015	african
INI25015	s_asian
INI25015	e_asian
INI25015	related
INI25015	others
INI25016	white_british
INI25016	non_british_white
INI25016	african
INI25016	s_asian
INI25016	e_asian
INI25016	related
INI25016	others
INI25017	white_british
INI25017	non_british_white
INI25017	african
INI25017	s_asian
INI25017	e_asian
INI25017	related
INI25017	others
INI25018	white_british
INI25018	non_british_white
INI25018	african
INI25018	s_asian
INI25018	e_asian
INI25018	related
INI25018	others
INI25019	white_british
INI25019	non_british_white
INI25019	african
INI25019	s_asian
INI25019	e_asian
INI25019	related
INI25019	others
INI25020	white_british
INI25020	non_british_white
INI25020	african
INI25020	s_asian
INI25020	e_asian
INI25020	related
INI25020	others
INI25021	white_british
INI25021	non_british_white
INI25021	african
INI25021	s_asian
INI25021	e_asian
INI25021	related
INI25021	others
INI25022	white_british
INI25022	non_british_white
INI25022	african
INI25022	s_asian
INI25022	e_asian
INI25022	related
INI25022	others
INI25023	white_british
INI25023	non_british_white
INI25023	african
INI25023	s_asian
INI25023	e_asian
INI25023	related
INI25023	others
INI25024	white_british
INI25024	non_british_white
INI25024	african
INI25024	s_asian
INI25024	e_asian
INI25024	related
INI25024	others
INI25025	white_british
INI25025	non_british_white
INI25025	african
INI25025	s_asian
INI25025	e_asian
INI25025	related
INI25025	others
INI25026	white_british
INI25026	non_british_white
INI25026	african
INI25026	s_asian
INI25026	e_asian
INI25026	related
INI25026	others
INI25027	white_british
INI25027	non_british_white
INI25027	african
INI25027	s_asian
INI25027	e_asian
INI25027	related
INI25027	others
INI25028	white_british
INI25028	non_british_white
INI25028	african
INI25028	s_asian
INI25028	e_asian
INI25028	related
INI25028	others
INI25029	white_british
INI25029	non_british_white
INI25029	african
INI25029	s_asian
INI25029	e_asian
INI25029	related
INI25029	others
INI25030	white_british
INI25030	non_british_white
INI25030	african
INI25030	s_asian
INI25030	e_asian
INI25030	related
INI25030	others
INI25031	white_british
INI25031	non_british_white
INI25031	african
INI25031	s_asian
INI25031	e_asian
INI25031	related
INI25031	others
INI25032	white_british
INI25032	non_british_white
INI25032	african
INI25032	s_asian
INI25032	e_asian
INI25032	related
INI25032	others
INI25033	white_british
INI25033	non_british_white
INI25033	african
INI25033	s_asian
INI25033	e_asian
INI25033	related
INI25033	others
INI25034	white_british
INI25034	non_british_white
INI25034	african
INI25034	s_asian
INI25034	e_asian
INI25034	related
INI25034	others
INI25035	white_british
INI25035	non_british_white
INI25035	african
INI25035	s_asian
INI25035	e_asian
INI25035	related
INI25035	others
INI25036	white_british
INI25036	non_british_white
INI25036	african
INI25036	s_asian
INI25036	e_asian
INI25036	related
INI25036	others
INI25037	white_british
INI25037	non_british_white
INI25037	african
INI25037	s_asian
INI25037	e_asian
INI25037	related
INI25037	others
INI25038	white_british
INI25038	non_british_white
INI25038	african
INI25038	s_asian
INI25038	e_asian
INI25038	related
INI25038	others
INI25039	white_british
INI25039	non_british_white
INI25039	african
INI25039	s_asian
INI25039	e_asian
INI25039	related
INI25039	others
INI25040	white_british
INI25040	non_british_white
INI25040	african
INI25040	s_asian
INI25040	e_asian
INI25040	related
INI25040	others
INI25042	white_british
INI25042	non_british_white
INI25042	african
INI25042	s_asian
INI25042	e_asian
INI25042	related
INI25042	others
INI25044	white_british
INI25044	non_british_white
INI25044	african
INI25044	s_asian
INI25044	e_asian
INI25044	related
INI25044	others
INI25046	white_british
INI25046	non_british_white
INI25046	african
INI25046	s_asian
INI25046	e_asian
INI25046	related
INI25046	others
INI25048	white_british
INI25048	non_british_white
INI25048	african
INI25048	s_asian
INI25048	e_asian
INI25048	related
INI25048	others
INI25050	white_british
INI25050	non_british_white
INI25050	african
INI25050	s_asian
INI25050	e_asian
INI25050	related
INI25050	others
INI25052	white_british
INI25052	non_british_white
INI25052	african
INI25052	s_asian
INI25052	e_asian
INI25052	related
INI25052	others
INI25054	white_british
INI25054	non_british_white
INI25054	african
INI25054	s_asian
INI25054	e_asian
INI25054	related
INI25054	others
INI25056	white_british
INI25056	non_british_white
INI25056	african
INI25056	s_asian
INI25056	e_asian
INI25056	related
INI25056	others
INI25057	white_british
INI25057	non_british_white
INI25057	african
INI25057	s_asian
INI25057	e_asian
INI25057	related
INI25057	others
INI25058	white_british
INI25058	non_british_white
INI25058	african
INI25058	s_asian
INI25058	e_asian
INI25058	related
INI25058	others
INI25059	white_british
INI25059	non_british_white
INI25059	african
INI25059	s_asian
INI25059	e_asian
INI25059	related
INI25059	others
INI25060	white_british
INI25060	non_british_white
INI25060	african
INI25060	s_asian
INI25060	e_asian
INI25060	related
INI25060	others
INI25061	white_british
INI25061	non_british_white
INI25061	african
INI25061	s_asian
INI25061	e_asian
INI25061	related
INI25061	others
INI25062	white_british
INI25062	non_british_white
INI25062	african
INI25062	s_asian
INI25062	e_asian
INI25062	related
INI25062	others
INI25063	white_british
INI25063	non_british_white
INI25063	african
INI25063	s_asian
INI25063	e_asian
INI25063	related
INI25063	others
INI25064	white_british
INI25064	non_british_white
INI25064	african
INI25064	s_asian
INI25064	e_asian
INI25064	related
INI25064	others
INI25065	white_british
INI25065	non_british_white
INI25065	african
INI25065	s_asian
INI25065	e_asian
INI25065	related
INI25065	others
INI25066	white_british
INI25066	non_british_white
INI25066	african
INI25066	s_asian
INI25066	e_asian
INI25066	related
INI25066	others
INI25067	white_british
INI25067	non_british_white
INI25067	african
INI25067	s_asian
INI25067	e_asian
INI25067	related
INI25067	others
INI25068	white_british
INI25068	non_british_white
INI25068	african
INI25068	s_asian
INI25068	e_asian
INI25068	related
INI25068	others
INI25069	white_british
INI25069	non_british_white
INI25069	african
INI25069	s_asian
INI25069	e_asian
INI25069	related
INI25069	others
INI25070	white_british
INI25070	non_british_white
INI25070	african
INI25070	s_asian
INI25070	e_asian
INI25070	related
INI25070	others
INI25071	white_british
INI25071	non_british_white
INI25071	african
INI25071	s_asian
INI25071	e_asian
INI25071	related
INI25071	others
INI25072	white_british
INI25072	non_british_white
INI25072	african
INI25072	s_asian
INI25072	e_asian
INI25072	related
INI25072	others
INI25073	white_british
INI25073	non_british_white
INI25073	african
INI25073	s_asian
INI25073	e_asian
INI25073	related
INI25073	others
INI25074	white_british
INI25074	non_british_white
INI25074	african
INI25074	s_asian
INI25074	e_asian
INI25074	related
INI25074	others
INI25075	white_british
INI25075	non_british_white
INI25075	african
INI25075	s_asian
INI25075	e_asian
INI25075	related
INI25075	others
INI25076	white_british
INI25076	non_british_white
INI25076	african
INI25076	s_asian
INI25076	e_asian
INI25076	related
INI25076	others
INI25077	white_british
INI25077	non_british_white
INI25077	african
INI25077	s_asian
INI25077	e_asian
INI25077	related
INI25077	others
INI25078	white_british
INI25078	non_british_white
INI25078	african
INI25078	s_asian
INI25078	e_asian
INI25078	related
INI25078	others
INI25079	white_british
INI25079	non_british_white
INI25079	african
INI25079	s_asian
INI25079	e_asian
INI25079	related
INI25079	others
INI25080	white_british
INI25080	non_british_white
INI25080	african
INI25080	s_asian
INI25080	e_asian
INI25080	related
INI25080	others
INI25081	white_british
INI25081	non_british_white
INI25081	african
INI25081	s_asian
INI25081	e_asian
INI25081	related
INI25081	others
INI25082	white_british
INI25082	non_british_white
INI25082	african
INI25082	s_asian
INI25082	e_asian
INI25082	related
INI25082	others
INI25083	white_british
INI25083	non_british_white
INI25083	african
INI25083	s_asian
INI25083	e_asian
INI25083	related
INI25083	others
INI25084	white_british
INI25084	non_british_white
INI25084	african
INI25084	s_asian
INI25084	e_asian
INI25084	related
INI25084	others
INI25085	white_british
INI25085	non_british_white
INI25085	african
INI25085	s_asian
INI25085	e_asian
INI25085	related
INI25085	others
INI25086	white_british
INI25086	non_british_white
INI25086	african
INI25086	s_asian
INI25086	e_asian
INI25086	related
INI25086	others
INI25087	white_british
INI25087	non_british_white
INI25087	african
INI25087	s_asian
INI25087	e_asian
INI25087	related
INI25087	others
INI25088	white_british
INI25088	non_british_white
INI25088	african
INI25088	s_asian
INI25088	e_asian
INI25088	related
INI25088	others
INI25089	white_british
INI25089	non_british_white
INI25089	african
INI25089	s_asian
INI25089	e_asian
INI25089	related
INI25089	others
INI25090	white_british
INI25090	non_british_white
INI25090	african
INI25090	s_asian
INI25090	e_asian
INI25090	related
INI25090	others
INI25091	white_british
INI25091	non_british_white
INI25091	african
INI25091	s_asian
INI25091	e_asian
INI25091	related
INI25091	others
INI25092	white_british
INI25092	non_british_white
INI25092	african
INI25092	s_asian
INI25092	e_asian
INI25092	related
INI25092	others
INI25093	white_british
INI25093	non_british_white
INI25093	african
INI25093	s_asian
INI25093	e_asian
INI25093	related
INI25093	others
INI25094	white_british
INI25094	non_british_white
INI25094	african
INI25094	s_asian
INI25094	e_asian
INI25094	related
INI25094	others
INI25095	white_british
INI25095	non_british_white
INI25095	african
INI25095	s_asian
INI25095	e_asian
INI25095	related
INI25095	others
INI25096	white_british
INI25096	non_british_white
INI25096	african
INI25096	s_asian
INI25096	e_asian
INI25096	related
INI25096	others
INI25097	white_british
INI25097	non_british_white
INI25097	african
INI25097	s_asian
INI25097	e_asian
INI25097	related
INI25097	others
INI25098	white_british
INI25098	non_british_white
INI25098	african
INI25098	s_asian
INI25098	e_asian
INI25098	related
INI25098	others
INI25099	white_british
INI25099	non_british_white
INI25099	african
INI25099	s_asian
INI25099	e_asian
INI25099	related
INI25099	others
INI25100	white_british
INI25100	non_british_white
INI25100	african
INI25100	s_asian
INI25100	e_asian
INI25100	related
INI25100	others
INI25101	white_british
INI25101	non_british_white
INI25101	african
INI25101	s_asian
INI25101	e_asian
INI25101	related
INI25101	others
INI25102	white_british
INI25102	non_british_white
INI25102	african
INI25102	s_asian
INI25102	e_asian
INI25102	related
INI25102	others
INI25103	white_british
INI25103	non_british_white
INI25103	african
INI25103	s_asian
INI25103	e_asian
INI25103	related
INI25103	others
INI25344	white_british
INI25344	non_british_white
INI25344	african
INI25344	s_asian
INI25344	e_asian
INI25344	related
INI25344	others
INI25345	white_british
INI25345	non_british_white
INI25345	african
INI25345	s_asian
INI25345	e_asian
INI25345	related
INI25345	others
INI25346	white_british
INI25346	non_british_white
INI25346	african
INI25346	s_asian
INI25346	e_asian
INI25346	related
INI25346	others
INI25347	white_british
INI25347	non_british_white
INI25347	african
INI25347	s_asian
INI25347	e_asian
INI25347	related
INI25347	others
INI25348	white_british
INI25348	non_british_white
INI25348	african
INI25348	s_asian
INI25348	e_asian
INI25348	related
INI25348	others
INI25349	white_british
INI25349	non_british_white
INI25349	african
INI25349	s_asian
INI25349	e_asian
INI25349	related
INI25349	others
INI25350	white_british
INI25350	non_british_white
INI25350	african
INI25350	s_asian
INI25350	e_asian
INI25350	related
INI25350	others
INI25351	white_british
INI25351	non_british_white
INI25351	african
INI25351	s_asian
INI25351	e_asian
INI25351	related
INI25351	others
INI25352	white_british
INI25352	non_british_white
INI25352	african
INI25352	s_asian
INI25352	e_asian
INI25352	related
INI25352	others
INI25353	white_british
INI25353	non_british_white
INI25353	african
INI25353	s_asian
INI25353	e_asian
INI25353	related
INI25353	others
INI25354	white_british
INI25354	non_british_white
INI25354	african
INI25354	s_asian
INI25354	e_asian
INI25354	related
INI25354	others
INI25355	white_british
INI25355	non_british_white
INI25355	african
INI25355	s_asian
INI25355	e_asian
INI25355	related
INI25355	others
INI25356	white_british
INI25356	non_british_white
INI25356	african
INI25356	s_asian
INI25356	e_asian
INI25356	related
INI25356	others
INI25357	white_british
INI25357	non_british_white
INI25357	african
INI25357	s_asian
INI25357	e_asian
INI25357	related
INI25357	others
INI25358	white_british
INI25358	non_british_white
INI25358	african
INI25358	s_asian
INI25358	e_asian
INI25358	related
INI25358	others
INI25359	white_british
INI25359	non_british_white
INI25359	african
INI25359	s_asian
INI25359	e_asian
INI25359	related
INI25359	others
INI25360	white_british
INI25360	non_british_white
INI25360	african
INI25360	s_asian
INI25360	e_asian
INI25360	related
INI25360	others
INI25361	white_british
INI25361	non_british_white
INI25361	african
INI25361	s_asian
INI25361	e_asian
INI25361	related
INI25361	others
INI25362	white_british
INI25362	non_british_white
INI25362	african
INI25362	s_asian
INI25362	e_asian
INI25362	related
INI25362	others
INI25363	white_british
INI25363	non_british_white
INI25363	african
INI25363	s_asian
INI25363	e_asian
INI25363	related
INI25363	others
INI25364	white_british
INI25364	non_british_white
INI25364	african
INI25364	s_asian
INI25364	e_asian
INI25364	related
INI25364	others
INI25365	white_british
INI25365	non_british_white
INI25365	african
INI25365	s_asian
INI25365	e_asian
INI25365	related
INI25365	others
INI25366	white_british
INI25366	non_british_white
INI25366	african
INI25366	s_asian
INI25366	e_asian
INI25366	related
INI25366	others
INI25367	white_british
INI25367	non_british_white
INI25367	african
INI25367	s_asian
INI25367	e_asian
INI25367	related
INI25367	others
INI25368	white_british
INI25368	non_british_white
INI25368	african
INI25368	s_asian
INI25368	e_asian
INI25368	related
INI25368	others
INI25369	white_british
INI25369	non_british_white
INI25369	african
INI25369	s_asian
INI25369	e_asian
INI25369	related
INI25369	others
INI25370	white_british
INI25370	non_british_white
INI25370	african
INI25370	s_asian
INI25370	e_asian
INI25370	related
INI25370	others
INI25371	white_british
INI25371	non_british_white
INI25371	african
INI25371	s_asian
INI25371	e_asian
INI25371	related
INI25371	others
INI25372	white_british
INI25372	non_british_white
INI25372	african
INI25372	s_asian
INI25372	e_asian
INI25372	related
INI25372	others
INI25373	white_british
INI25373	non_british_white
INI25373	african
INI25373	s_asian
INI25373	e_asian
INI25373	related
INI25373	others
INI25374	white_british
INI25374	non_british_white
INI25374	african
INI25374	s_asian
INI25374	e_asian
INI25374	related
INI25374	others
INI25375	white_british
INI25375	non_british_white
INI25375	african
INI25375	s_asian
INI25375	e_asian
INI25375	related
INI25375	others
INI25376	white_british
INI25376	non_british_white
INI25376	african
INI25376	s_asian
INI25376	e_asian
INI25376	related
INI25376	others
INI25377	white_british
INI25377	non_british_white
INI25377	african
INI25377	s_asian
INI25377	e_asian
INI25377	related
INI25377	others
INI25378	white_british
INI25378	non_british_white
INI25378	african
INI25378	s_asian
INI25378	e_asian
INI25378	related
INI25378	others
INI25379	white_british
INI25379	non_british_white
INI25379	african
INI25379	s_asian
INI25379	e_asian
INI25379	related
INI25379	others
INI25380	white_british
INI25380	non_british_white
INI25380	african
INI25380	s_asian
INI25380	e_asian
INI25380	related
INI25380	others
INI25381	white_british
INI25381	non_british_white
INI25381	african
INI25381	s_asian
INI25381	e_asian
INI25381	related
INI25381	others
INI25382	white_british
INI25382	non_british_white
INI25382	african
INI25382	s_asian
INI25382	e_asian
INI25382	related
INI25382	others
INI25383	white_british
INI25383	non_british_white
INI25383	african
INI25383	s_asian
INI25383	e_asian
INI25383	related
INI25383	others
INI25384	white_british
INI25384	non_british_white
INI25384	african
INI25384	s_asian
INI25384	e_asian
INI25384	related
INI25384	others
INI25385	white_british
INI25385	non_british_white
INI25385	african
INI25385	s_asian
INI25385	e_asian
INI25385	related
INI25385	others
INI25386	white_british
INI25386	non_british_white
INI25386	african
INI25386	s_asian
INI25386	e_asian
INI25386	related
INI25386	others
INI25387	white_british
INI25387	non_british_white
INI25387	african
INI25387	s_asian
INI25387	e_asian
INI25387	related
INI25387	others
INI25388	white_british
INI25388	non_british_white
INI25388	african
INI25388	s_asian
INI25388	e_asian
INI25388	related
INI25388	others
INI25389	white_british
INI25389	non_british_white
INI25389	african
INI25389	s_asian
INI25389	e_asian
INI25389	related
INI25389	others
INI25390	white_british
INI25390	non_british_white
INI25390	african
INI25390	s_asian
INI25390	e_asian
INI25390	related
INI25390	others
INI25391	white_british
INI25391	non_british_white
INI25391	african
INI25391	s_asian
INI25391	e_asian
INI25391	related
INI25391	others
INI25440	white_british
INI25440	non_british_white
INI25440	african
INI25440	s_asian
INI25440	e_asian
INI25440	related
INI25440	others
INI25441	white_british
INI25441	non_british_white
INI25441	african
INI25441	s_asian
INI25441	e_asian
INI25441	related
INI25441	others
INI25442	white_british
INI25442	non_british_white
INI25442	african
INI25442	s_asian
INI25442	e_asian
INI25442	related
INI25442	others
INI25443	white_british
INI25443	non_british_white
INI25443	african
INI25443	s_asian
INI25443	e_asian
INI25443	related
INI25443	others
INI25444	white_british
INI25444	non_british_white
INI25444	african
INI25444	s_asian
INI25444	e_asian
INI25444	related
INI25444	others
INI25445	white_british
INI25445	non_british_white
INI25445	african
INI25445	s_asian
INI25445	e_asian
INI25445	related
INI25445	others
INI25446	white_british
INI25446	non_british_white
INI25446	african
INI25446	s_asian
INI25446	e_asian
INI25446	related
INI25446	others
INI25447	white_british
INI25447	non_british_white
INI25447	african
INI25447	s_asian
INI25447	e_asian
INI25447	related
INI25447	others
INI25448	white_british
INI25448	non_british_white
INI25448	african
INI25448	s_asian
INI25448	e_asian
INI25448	related
INI25448	others
INI25449	white_british
INI25449	non_british_white
INI25449	african
INI25449	s_asian
INI25449	e_asian
INI25449	related
INI25449	others
INI25450	white_british
INI25450	non_british_white
INI25450	african
INI25450	s_asian
INI25450	e_asian
INI25450	related
INI25450	others
INI25451	white_british
INI25451	non_british_white
INI25451	african
INI25451	s_asian
INI25451	e_asian
INI25451	related
INI25451	others
INI25452	white_british
INI25452	non_british_white
INI25452	african
INI25452	s_asian
INI25452	e_asian
INI25452	related
INI25452	others
INI25453	white_british
INI25453	non_british_white
INI25453	african
INI25453	s_asian
INI25453	e_asian
INI25453	related
INI25453	others
INI25454	white_british
INI25454	non_british_white
INI25454	african
INI25454	s_asian
INI25454	e_asian
INI25454	related
INI25454	others
INI25455	white_british
INI25455	non_british_white
INI25455	african
INI25455	s_asian
INI25455	e_asian
INI25455	related
INI25455	others
INI25456	white_british
INI25456	non_british_white
INI25456	african
INI25456	s_asian
INI25456	e_asian
INI25456	related
INI25456	others
INI25457	white_british
INI25457	non_british_white
INI25457	african
INI25457	s_asian
INI25457	e_asian
INI25457	related
INI25457	others
INI25458	white_british
INI25458	non_british_white
INI25458	african
INI25458	s_asian
INI25458	e_asian
INI25458	related
INI25458	others
INI25459	white_british
INI25459	non_british_white
INI25459	african
INI25459	s_asian
INI25459	e_asian
INI25459	related
INI25459	others
INI25460	white_british
INI25460	non_british_white
INI25460	african
INI25460	s_asian
INI25460	e_asian
INI25460	related
INI25460	others
INI25461	white_british
INI25461	non_british_white
INI25461	african
INI25461	s_asian
INI25461	e_asian
INI25461	related
INI25461	others
INI25462	white_british
INI25462	non_british_white
INI25462	african
INI25462	s_asian
INI25462	e_asian
INI25462	related
INI25462	others
INI25463	white_british
INI25463	non_british_white
INI25463	african
INI25463	s_asian
INI25463	e_asian
INI25463	related
INI25463	others
INI25464	white_british
INI25464	non_british_white
INI25464	african
INI25464	s_asian
INI25464	e_asian
INI25464	related
INI25464	others
INI25465	white_british
INI25465	non_british_white
INI25465	african
INI25465	s_asian
INI25465	e_asian
INI25465	related
INI25465	others
INI25466	white_british
INI25466	non_british_white
INI25466	african
INI25466	s_asian
INI25466	e_asian
INI25466	related
INI25466	others
INI25467	white_british
INI25467	non_british_white
INI25467	african
INI25467	s_asian
INI25467	e_asian
INI25467	related
INI25467	others
INI25468	white_british
INI25468	non_british_white
INI25468	african
INI25468	s_asian
INI25468	e_asian
INI25468	related
INI25468	others
INI25469	white_british
INI25469	non_british_white
INI25469	african
INI25469	s_asian
INI25469	e_asian
INI25469	related
INI25469	others
INI25470	white_british
INI25470	non_british_white
INI25470	african
INI25470	s_asian
INI25470	e_asian
INI25470	related
INI25470	others
INI25471	white_british
INI25471	non_british_white
INI25471	african
INI25471	s_asian
INI25471	e_asian
INI25471	related
INI25471	others
INI25472	white_british
INI25472	non_british_white
INI25472	african
INI25472	s_asian
INI25472	e_asian
INI25472	related
INI25472	others
INI25473	white_british
INI25473	non_british_white
INI25473	african
INI25473	s_asian
INI25473	e_asian
INI25473	related
INI25473	others
INI25474	white_british
INI25474	non_british_white
INI25474	african
INI25474	s_asian
INI25474	e_asian
INI25474	related
INI25474	others
INI25475	white_british
INI25475	non_british_white
INI25475	african
INI25475	s_asian
INI25475	e_asian
INI25475	related
INI25475	others
INI25476	white_british
INI25476	non_british_white
INI25476	african
INI25476	s_asian
INI25476	e_asian
INI25476	related
INI25476	others
INI25477	white_british
INI25477	non_british_white
INI25477	african
INI25477	s_asian
INI25477	e_asian
INI25477	related
INI25477	others
INI25478	white_british
INI25478	non_british_white
INI25478	african
INI25478	s_asian
INI25478	e_asian
INI25478	related
INI25478	others
INI25479	white_british
INI25479	non_british_white
INI25479	african
INI25479	s_asian
INI25479	e_asian
INI25479	related
INI25479	others
INI25482	white_british
INI25482	non_british_white
INI25482	african
INI25482	s_asian
INI25482	e_asian
INI25482	related
INI25482	others
INI25483	white_british
INI25483	non_british_white
INI25483	african
INI25483	s_asian
INI25483	e_asian
INI25483	related
INI25483	others
INI25488	white_british
INI25488	non_british_white
INI25488	african
INI25488	s_asian
INI25488	e_asian
INI25488	related
INI25488	others
INI25489	white_british
INI25489	non_british_white
